customer_id,age,gender,items_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
2430,57,male,sneakers,footwear,57,virginia,xl,maroon,summer,4.4,no,standard,no,no,47,credit card,fortnightly
2431,20,male,jacket,outerwear,100,north dakota,xl,white,summer,4.3,no,express,no,no,42,cash,quarterly
2432,34,male,hoodie,clothing,73,alabama,s,olive,fall,3.4,no,express,no,no,27,bank transfer,every 3 months
2433,59,male,jacket,outerwear,66,hawaii,m,peach,winter,2.8,no,store pickup,no,no,43,venmo,monthly
2434,54,male,t-shirt,clothing,73,oregon,m,blue,spring,3.4,no,standard,no,no,16,cash,bi-weekly
2435,36,male,gloves,accessories,45,utah,m,brown,spring,5,no,store pickup,no,no,40,credit card,monthly
2436,21,male,sneakers,footwear,27,hawaii,s,black,fall,4.5,no,free shipping,no,no,29,cash,bi-weekly
2437,52,male,t-shirt,clothing,24,connecticut,m,yellow,fall,2.7,no,store pickup,no,no,38,credit card,quarterly
2438,43,male,sneakers,footwear,59,wyoming,xl,magenta,winter,3.4,no,store pickup,no,no,34,credit card,weekly
2439,32,male,jeans,clothing,20,delaware,s,cyan,winter,3.4,no,express,no,no,30,venmo,weekly
2440,55,male,handbag,accessories,44,arkansas,m,maroon,summer,2.8,no,standard,no,no,45,bank transfer,annually
2441,31,male,socks,clothing,90,indiana,m,red,spring,4.7,no,standard,no,no,47,bank transfer,annually
2442,45,male,jewelry,accessories,36,california,m,black,fall,4.7,no,free shipping,no,no,5,credit card,monthly
2443,53,male,blouse,clothing,95,wyoming,l,violet,winter,4.7,no,free shipping,no,no,50,debit card,bi-weekly
2444,24,male,backpack,accessories,30,south dakota,m,green,spring,3.4,no,2-day shipping,no,no,24,bank transfer,bi-weekly
2445,47,male,scarf,accessories,65,west virginia,s,gold,fall,3.7,no,express,no,no,15,debit card,bi-weekly
2446,63,male,scarf,accessories,96,tennessee,m,brown,summer,4.1,no,store pickup,no,no,50,cash,weekly
2447,38,male,shirt,clothing,65,alaska,l,peach,spring,2.9,no,2-day shipping,no,no,7,credit card,monthly
2448,59,male,pants,clothing,47,south dakota,l,peach,fall,3.2,no,store pickup,no,no,10,venmo,fortnightly
2449,54,male,hat,accessories,25,tennessee,s,violet,fall,3,no,free shipping,no,no,38,paypal,bi-weekly
2450,26,male,coat,outerwear,56,alabama,s,violet,fall,4.1,no,express,no,no,31,venmo,fortnightly
2451,68,male,t-shirt,clothing,76,north carolina,m,magenta,fall,4.5,no,standard,no,no,7,venmo,quarterly
2452,41,male,socks,clothing,60,oklahoma,m,purple,fall,3.4,no,store pickup,no,no,27,venmo,monthly
2453,68,male,shirt,clothing,67,new york,l,purple,winter,4.1,no,express,no,no,45,bank transfer,every 3 months
2454,21,male,sweater,clothing,95,iowa,xl,cyan,spring,4.6,no,store pickup,no,no,13,cash,annually
2455,32,male,gloves,accessories,72,alaska,m,magenta,winter,4.6,no,express,no,no,33,venmo,annually
2456,20,male,belt,accessories,98,alaska,l,lavender,spring,3.4,no,express,no,no,25,cash,every 3 months
2457,59,male,jeans,clothing,83,nebraska,m,green,winter,3.3,no,2-day shipping,no,no,5,paypal,monthly
2458,53,male,handbag,accessories,37,delaware,m,maroon,fall,3.6,no,2-day shipping,no,no,23,cash,quarterly
2459,66,male,t-shirt,clothing,85,texas,l,turquoise,fall,4.6,no,free shipping,no,no,17,bank transfer,weekly
2460,47,male,socks,clothing,36,missouri,l,violet,fall,4.3,no,2-day shipping,no,no,14,cash,weekly
2461,58,male,jeans,clothing,36,maine,s,lavender,winter,4,no,store pickup,no,no,28,credit card,annually
2462,28,male,scarf,accessories,86,pennsylvania,l,red,summer,4.8,no,next day air,no,no,19,credit card,weekly
2463,68,male,pants,clothing,99,missouri,xl,orange,spring,4.3,no,standard,no,no,31,bank transfer,bi-weekly
2464,60,male,blouse,clothing,21,mississippi,xl,indigo,summer,3.3,no,standard,no,no,25,cash,bi-weekly
2465,47,male,jacket,outerwear,84,hawaii,l,teal,winter,2.8,no,express,no,no,4,cash,bi-weekly
2466,18,male,sandals,footwear,63,texas,m,brown,spring,4.4,no,free shipping,no,no,20,bank transfer,weekly
2467,32,male,shorts,clothing,84,south dakota,s,pink,summer,3.7,no,express,no,no,37,cash,annually
2468,27,male,shorts,clothing,72,new jersey,m,lavender,spring,3.6,no,express,no,no,28,credit card,annually
2469,65,male,skirt,clothing,21,connecticut,l,cyan,winter,3.7,no,2-day shipping,no,no,6,venmo,weekly
2470,68,male,sandals,footwear,92,maryland,m,yellow,fall,5,no,standard,no,no,27,paypal,annually
2471,55,male,blouse,clothing,72,arizona,xl,pink,fall,2.7,no,next day air,no,no,29,credit card,fortnightly
2472,30,male,sandals,footwear,83,oklahoma,m,gray,spring,4.3,no,store pickup,no,no,1,cash,annually
2473,24,male,shirt,clothing,73,utah,m,peach,summer,4.1,no,standard,no,no,31,credit card,annually
2474,57,male,socks,clothing,98,arkansas,m,red,winter,2.6,no,next day air,no,no,28,cash,quarterly
2475,23,male,t-shirt,clothing,76,north carolina,m,olive,fall,3.2,no,store pickup,no,no,19,bank transfer,quarterly
2476,69,male,dress,clothing,43,california,s,lavender,summer,3.5,no,next day air,no,no,36,venmo,monthly
2477,60,male,hat,accessories,60,colorado,m,turquoise,summer,3.7,no,next day air,no,no,28,cash,monthly
2478,25,male,gloves,accessories,40,california,l,turquoise,spring,3.8,no,2-day shipping,no,no,29,paypal,weekly
2479,18,male,socks,clothing,93,vermont,s,maroon,winter,4.8,no,2-day shipping,no,no,9,bank transfer,every 3 months
2480,37,male,dress,clothing,98,kansas,s,olive,fall,4.2,no,standard,no,no,26,credit card,every 3 months
2481,61,male,socks,clothing,91,ohio,xl,maroon,summer,2.9,no,next day air,no,no,7,credit card,fortnightly
2482,41,male,belt,accessories,92,new jersey,xl,cyan,fall,2.9,no,free shipping,no,no,35,debit card,weekly
2483,69,male,handbag,accessories,87,arizona,s,peach,winter,4.8,no,next day air,no,no,46,credit card,every 3 months
2484,32,male,skirt,clothing,96,arizona,s,teal,fall,2.9,no,standard,no,no,8,debit card,monthly
2485,60,male,hoodie,clothing,97,new hampshire,m,green,summer,4.8,no,2-day shipping,no,no,50,cash,every 3 months
2486,43,male,blouse,clothing,55,louisiana,m,beige,spring,4.6,no,2-day shipping,no,no,37,bank transfer,annually
2487,61,male,jeans,clothing,58,texas,l,magenta,spring,4.4,no,store pickup,no,no,6,credit card,fortnightly
2488,57,male,boots,footwear,21,montana,l,violet,spring,3,no,next day air,no,no,16,paypal,bi-weekly
2489,56,male,handbag,accessories,82,new hampshire,xl,charcoal,summer,4.4,no,express,no,no,30,paypal,monthly
2490,66,male,coat,outerwear,34,south dakota,m,green,winter,3.9,no,express,no,no,50,venmo,quarterly
2491,52,male,blouse,clothing,78,montana,m,gray,spring,4,no,free shipping,no,no,5,cash,every 3 months
2492,63,male,handbag,accessories,47,north carolina,m,magenta,spring,2.5,no,express,no,no,15,bank transfer,monthly
2493,50,male,sunglasses,accessories,96,south dakota,s,silver,summer,4.1,no,next day air,no,no,34,bank transfer,bi-weekly
2494,21,male,socks,clothing,23,maine,s,beige,fall,4.8,no,2-day shipping,no,no,6,venmo,every 3 months
2495,42,male,shoes,footwear,27,oklahoma,s,peach,winter,2.6,no,store pickup,no,no,26,debit card,annually
2496,40,male,backpack,accessories,37,nebraska,xl,orange,spring,3.1,no,free shipping,no,no,34,credit card,every 3 months
2497,67,male,scarf,accessories,79,illinois,s,yellow,summer,3.2,no,store pickup,no,no,37,credit card,weekly
2498,35,male,backpack,accessories,40,colorado,m,violet,summer,4.2,no,standard,no,no,28,bank transfer,annually
2499,18,male,coat,outerwear,39,massachusetts,s,green,fall,2.6,no,next day air,no,no,38,cash,fortnightly
2500,52,male,hoodie,clothing,73,louisiana,l,pink,summer,3.1,no,next day air,no,no,2,cash,quarterly
2501,59,male,gloves,accessories,84,massachusetts,m,violet,fall,2.9,no,store pickup,no,no,32,cash,bi-weekly
2502,49,male,shorts,clothing,94,west virginia,m,violet,fall,4.6,no,free shipping,no,no,30,venmo,bi-weekly
2503,46,male,skirt,clothing,47,idaho,l,pink,spring,4.1,no,standard,no,no,17,paypal,every 3 months
2504,69,male,boots,footwear,77,ohio,m,violet,summer,2.5,no,store pickup,no,no,5,debit card,bi-weekly
2505,56,male,shorts,clothing,94,rhode island,m,turquoise,winter,4,no,store pickup,no,no,31,cash,bi-weekly
2506,27,male,handbag,accessories,75,illinois,m,cyan,summer,3.5,no,express,no,no,43,paypal,quarterly
2507,57,male,dress,clothing,82,new york,xl,orange,spring,4.4,no,free shipping,no,no,19,venmo,annually
2508,58,male,shoes,footwear,36,louisiana,m,cyan,fall,2.9,no,store pickup,no,no,32,credit card,every 3 months
2509,23,male,sneakers,footwear,90,california,xl,indigo,spring,3.1,no,2-day shipping,no,no,5,debit card,bi-weekly
2510,19,male,socks,clothing,48,washington,m,black,spring,4.4,no,free shipping,no,no,9,bank transfer,quarterly
2511,40,male,jacket,outerwear,42,south dakota,l,purple,winter,4.4,no,standard,no,no,48,credit card,weekly
2512,54,male,backpack,accessories,33,idaho,m,cyan,summer,2.7,no,store pickup,no,no,1,paypal,quarterly
2513,50,male,socks,clothing,63,north dakota,m,green,summer,4.9,no,free shipping,no,no,20,credit card,monthly
2514,69,male,handbag,accessories,53,washington,l,teal,winter,3.5,no,2-day shipping,no,no,42,cash,annually
2515,42,male,hat,accessories,37,alaska,l,teal,spring,4.8,no,free shipping,no,no,45,paypal,bi-weekly
2516,37,male,blouse,clothing,92,kansas,m,magenta,summer,4.2,no,2-day shipping,no,no,41,cash,monthly
2517,46,male,shorts,clothing,73,utah,xl,brown,spring,4.6,no,standard,no,no,36,debit card,quarterly
2518,64,male,shirt,clothing,38,wyoming,l,orange,spring,2.9,no,standard,no,no,10,venmo,annually
2519,20,male,boots,footwear,51,maine,xl,blue,fall,4,no,store pickup,no,no,31,venmo,annually
2520,40,male,jacket,outerwear,90,michigan,l,magenta,spring,4.9,no,standard,no,no,21,credit card,quarterly
2521,64,male,jacket,outerwear,56,illinois,l,magenta,summer,3.1,no,next day air,no,no,16,cash,every 3 months
2522,29,male,handbag,accessories,33,minnesota,m,magenta,fall,4.4,no,standard,no,no,18,paypal,every 3 months
2523,20,male,belt,accessories,53,massachusetts,s,olive,winter,2.5,no,2-day shipping,no,no,20,debit card,weekly
2524,43,male,handbag,accessories,24,new jersey,s,cyan,spring,3.4,no,express,no,no,21,bank transfer,annually
2525,60,male,coat,outerwear,59,kansas,m,purple,spring,3.7,no,express,no,no,23,credit card,quarterly
2526,39,male,sweater,clothing,72,kentucky,m,purple,winter,4.2,no,standard,no,no,20,paypal,weekly
2527,47,male,shorts,clothing,28,rhode island,s,peach,spring,3.4,no,express,no,no,30,paypal,bi-weekly
2528,19,male,pants,clothing,36,illinois,m,gold,fall,3.6,no,express,no,no,33,bank transfer,every 3 months
2529,52,male,jewelry,accessories,47,alabama,s,peach,fall,4.7,no,2-day shipping,no,no,31,debit card,monthly
2530,34,male,gloves,accessories,62,tennessee,m,magenta,spring,4.7,no,next day air,no,no,48,bank transfer,monthly
2531,25,male,skirt,clothing,98,massachusetts,s,cyan,spring,3.6,no,free shipping,no,no,28,debit card,weekly
2532,43,male,sandals,footwear,28,texas,m,violet,summer,4.6,no,free shipping,no,no,7,cash,every 3 months
2533,55,male,socks,clothing,86,nebraska,s,charcoal,summer,2.6,no,next day air,no,no,4,debit card,weekly
2534,66,male,jewelry,accessories,46,pennsylvania,s,blue,summer,3.1,no,standard,no,no,49,cash,bi-weekly
2535,41,male,sunglasses,accessories,42,virginia,xl,red,fall,3.2,no,free shipping,no,no,22,cash,weekly
2536,47,male,coat,outerwear,80,vermont,s,purple,winter,3.9,no,express,no,no,39,bank transfer,fortnightly
2537,51,male,belt,accessories,39,oklahoma,l,gray,spring,4.9,no,express,no,no,45,paypal,every 3 months
2538,44,male,coat,outerwear,49,maine,m,purple,summer,4.1,no,2-day shipping,no,no,30,paypal,fortnightly
2539,18,male,scarf,accessories,32,new jersey,m,silver,summer,4.2,no,next day air,no,no,33,credit card,bi-weekly
2540,33,male,sandals,footwear,73,massachusetts,m,purple,fall,4.1,no,next day air,no,no,24,cash,bi-weekly
2541,24,male,belt,accessories,42,new jersey,m,charcoal,summer,3.9,no,free shipping,no,no,11,debit card,quarterly
2542,33,male,scarf,accessories,58,washington,m,silver,spring,2.7,no,next day air,no,no,13,venmo,every 3 months
2543,61,male,jewelry,accessories,22,arkansas,m,white,winter,3.7,no,express,no,no,27,paypal,annually
2544,27,male,scarf,accessories,56,west virginia,l,peach,spring,2.7,no,next day air,no,no,30,paypal,bi-weekly
2545,46,male,pants,clothing,70,delaware,m,red,spring,2.5,no,next day air,no,no,39,venmo,quarterly
2546,38,male,shoes,footwear,50,texas,l,olive,spring,3.9,no,free shipping,no,no,10,debit card,annually
2547,63,male,boots,footwear,21,texas,l,gray,summer,3,no,express,no,no,4,credit card,quarterly
2548,47,male,jacket,outerwear,97,mississippi,m,beige,summer,3.2,no,2-day shipping,no,no,16,cash,weekly
2549,42,male,backpack,accessories,63,texas,l,pink,winter,3.8,no,standard,no,no,34,credit card,monthly
2550,41,male,jacket,outerwear,60,virginia,m,red,fall,2.7,no,standard,no,no,11,debit card,every 3 months
2551,53,male,boots,footwear,52,new hampshire,xl,peach,fall,3,no,store pickup,no,no,30,debit card,fortnightly
2552,29,male,shoes,footwear,32,minnesota,m,maroon,winter,4.1,no,next day air,no,no,40,debit card,annually
2553,61,male,belt,accessories,48,maryland,xl,purple,spring,3.2,no,2-day shipping,no,no,13,credit card,annually
2554,69,male,jewelry,accessories,25,vermont,m,maroon,summer,4.5,no,store pickup,no,no,28,venmo,every 3 months
2555,51,male,jewelry,accessories,68,kansas,m,gray,summer,4.3,no,store pickup,no,no,49,debit card,bi-weekly
2556,24,male,pants,clothing,74,idaho,m,gray,fall,3.5,no,standard,no,no,23,credit card,weekly
2557,24,male,t-shirt,clothing,88,montana,xl,magenta,fall,3.1,no,standard,no,no,4,bank transfer,quarterly
2558,70,male,shorts,clothing,23,oklahoma,l,cyan,spring,3.9,no,standard,no,no,17,paypal,fortnightly
2559,49,male,hoodie,clothing,32,california,m,silver,fall,2.7,no,express,no,no,24,paypal,fortnightly
2560,48,male,belt,accessories,71,mississippi,s,green,winter,4,no,free shipping,no,no,21,debit card,every 3 months
2561,58,male,boots,footwear,62,california,m,violet,spring,2.7,no,next day air,no,no,17,debit card,bi-weekly
2562,32,male,hoodie,clothing,20,new york,l,magenta,spring,2.7,no,free shipping,no,no,22,debit card,quarterly
2563,57,male,shorts,clothing,62,arizona,xl,yellow,spring,4.7,no,standard,no,no,27,cash,fortnightly
2564,69,male,backpack,accessories,81,massachusetts,xl,gray,winter,4.5,no,standard,no,no,1,venmo,every 3 months
2565,42,male,scarf,accessories,90,kentucky,l,indigo,winter,3,no,2-day shipping,no,no,27,bank transfer,weekly
2566,30,male,socks,clothing,43,vermont,s,indigo,fall,3.6,no,store pickup,no,no,8,venmo,quarterly
2567,35,male,handbag,accessories,38,missouri,s,yellow,fall,3.3,no,standard,no,no,43,paypal,quarterly
2568,19,male,sunglasses,accessories,25,michigan,xl,gold,spring,4.3,no,store pickup,no,no,24,cash,fortnightly
2569,52,male,t-shirt,clothing,98,texas,xl,green,winter,4.3,no,express,no,no,29,paypal,fortnightly
2570,42,male,dress,clothing,75,new york,m,charcoal,spring,4.8,no,free shipping,no,no,10,bank transfer,bi-weekly
2571,36,male,sneakers,footwear,27,new mexico,xl,olive,spring,4,no,store pickup,no,no,12,paypal,fortnightly
2572,45,male,sunglasses,accessories,27,mississippi,l,black,winter,3.5,no,standard,no,no,48,cash,fortnightly
2573,54,male,blouse,clothing,42,washington,m,silver,fall,3.9,no,next day air,no,no,40,bank transfer,quarterly
2574,54,male,t-shirt,clothing,90,new mexico,m,red,summer,4.4,no,store pickup,no,no,1,bank transfer,annually
2575,27,male,hat,accessories,63,florida,m,brown,summer,4.6,no,2-day shipping,no,no,26,credit card,fortnightly
2576,53,male,shorts,clothing,96,minnesota,m,silver,fall,4,no,express,no,no,9,paypal,annually
2577,20,male,hoodie,clothing,40,new hampshire,m,silver,winter,4.2,no,free shipping,no,no,19,debit card,quarterly
2578,52,male,socks,clothing,39,minnesota,l,black,fall,4.5,no,next day air,no,no,37,bank transfer,monthly
2579,54,male,sunglasses,accessories,48,vermont,m,purple,fall,3.9,no,free shipping,no,no,3,cash,quarterly
2580,65,male,blouse,clothing,20,minnesota,m,purple,summer,3.7,no,express,no,no,40,venmo,weekly
2581,43,male,jeans,clothing,29,massachusetts,s,turquoise,summer,3.6,no,store pickup,no,no,13,bank transfer,quarterly
2582,57,male,dress,clothing,81,wyoming,m,gold,winter,4.7,no,express,no,no,48,credit card,monthly
2583,19,male,dress,clothing,98,south dakota,s,indigo,fall,3.6,no,2-day shipping,no,no,4,venmo,every 3 months
2584,69,male,jeans,clothing,93,oklahoma,m,lavender,fall,2.5,no,next day air,no,no,9,cash,weekly
2585,26,male,socks,clothing,30,florida,l,blue,summer,2.9,no,store pickup,no,no,26,bank transfer,bi-weekly
2586,57,male,sunglasses,accessories,37,wisconsin,l,maroon,fall,4.4,no,free shipping,no,no,19,debit card,weekly
2587,20,male,coat,outerwear,28,maine,l,yellow,winter,4.6,no,express,no,no,1,credit card,every 3 months
2588,55,male,scarf,accessories,29,connecticut,m,purple,winter,3.7,no,express,no,no,29,paypal,every 3 months
2589,44,male,backpack,accessories,49,delaware,m,peach,summer,3.2,no,free shipping,no,no,38,venmo,bi-weekly
2590,52,male,pants,clothing,53,north dakota,m,silver,winter,4.9,no,2-day shipping,no,no,31,paypal,annually
2591,57,male,gloves,accessories,66,california,m,turquoise,summer,5,no,free shipping,no,no,35,venmo,annually
2592,40,male,jacket,outerwear,61,new mexico,s,olive,spring,3.3,no,express,no,no,40,cash,quarterly
2593,23,male,shorts,clothing,23,iowa,xl,peach,summer,4.4,no,store pickup,no,no,13,venmo,quarterly
2594,36,male,pants,clothing,36,colorado,s,indigo,fall,4.7,no,store pickup,no,no,9,bank transfer,every 3 months
2595,59,male,skirt,clothing,81,montana,l,indigo,fall,3.6,no,free shipping,no,no,25,cash,every 3 months
2596,29,male,blouse,clothing,56,iowa,xl,maroon,summer,3.2,no,free shipping,no,no,3,bank transfer,bi-weekly
2597,63,male,shirt,clothing,78,louisiana,l,black,spring,3,no,next day air,no,no,35,credit card,monthly
2598,60,male,jewelry,accessories,25,alabama,xl,teal,summer,4.4,no,store pickup,no,no,13,venmo,bi-weekly
2599,64,male,backpack,accessories,86,nevada,xl,olive,fall,3.3,no,express,no,no,31,debit card,annually
2600,63,male,jewelry,accessories,99,vermont,m,gold,winter,3.4,no,express,no,no,48,credit card,monthly
2601,21,male,belt,accessories,83,new york,m,gray,fall,3.9,no,express,no,no,6,bank transfer,bi-weekly
2602,61,male,dress,clothing,33,mississippi,l,orange,winter,2.9,no,store pickup,no,no,43,cash,monthly
2603,65,male,coat,outerwear,44,south carolina,m,black,fall,2.9,no,free shipping,no,no,1,venmo,quarterly
